"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","silver",2021-09-22 09:30:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","sodium",2021-09-22 09:30:00,"7440-23-5","T",15300,"ug/l","E200.7",100,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","sulfate (as so4)",2021-09-22 09:30:00,"14808-79-8","T",33.3,"mg/l","E300.0",0.4,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","total dissolved solids (residue, filterable)",2021-09-22 09:30:00,"TDS","T",1310,"mg/l","SM2540C",9,"mg/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","turbidity",2021-09-22 09:30:00,"TURB","T",5.4,"ntu","E180.1",0.06,"ntu",1,"","R","Precision error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-09222021-W","R2109838","zinc",2021-09-22 09:30:00,"7440-66-6","D",4.1,"ug/l","E200.8",2.5,"ug/l",5,"J","J","estimated value due to lab error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","alkalinity, total (as caco3)",2021-10-05 09:15:00,"ALK","T",118,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","aluminum",2021-10-05 09:15:00,"7429-90-5","T",72.4,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","arsenic",2021-10-05 09:15:00,"7440-38-2","T",0.96,"ug/l","E200.8",0.32,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","cadmium",2021-10-05 09:15:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","calcium",2021-10-05 09:15:00,"7440-70-2","T",43100,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","carbon, dissolved organic (doc)",2021-10-05 09:15:00,"DOC","D",9.8,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","chloride (as cl)",2021-10-05 09:15:00,"16887-00-6","T",19.5,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","chlorophyll a",2021-10-05 09:15:00,"479-61-8","T",1.26,"ug/l","SM10200H",NA,"ug/l",0.053,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","copper",2021-10-05 09:15:00,"7440-50-8","T",1.6,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","fluoride, undistilled",2021-10-05 09:15:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","R","Analyte was analyzed for but not detected ; Accuracy error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","hardness (as caco3)",2021-10-05 09:15:00,"HARD","T",143,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","iron",2021-10-05 09:15:00,"7439-89-6","T",1120,"ug/l","E200.7",20,"ug/l",100,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","lead",2021-10-05 09:15:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","magnesium",2021-10-05 09:15:00,"7439-95-4","T",8670,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","manganese",2021-10-05 09:15:00,"7439-96-5","T",117,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110358","mercury",2021-10-05 09:15:00,"7439-97-6","T",6.2,"ng/l","E1631E",0.3,"ng/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nickel",2021-10-05 09:15:00,"7440-02-0","T",0.88,"ug/l","E200.8",0.46,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrate+nitrite as nitrogen",2021-10-05 09:15:00,"NO3NO2N","T",1.39,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrogen",2021-10-05 09:15:00,"7727-37-9","T",2.28,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrogen, ammonia (as n)",2021-10-05 09:15:00,"7664-41-7","T",0.017,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrogen, kjeldahl, total",2021-10-05 09:15:00,"KN","T",0.89,"mg/l","E351.2",0.1,"mg/l",0.1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrogen, nitrate (as n)",2021-10-05 09:15:00,"14797-55-8","T",1.39,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","nitrogen, nitrite",2021-10-05 09:15:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","orthophosphate as phosphorus, dissolved",2021-10-05 09:15:00,"PDORTHO","D",0.0109,"mg/l","E365.1",0.0049,"mg/l",0.005,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","phosphorus, total (as p)",2021-10-05 09:15:00,"7723-14-0","T",0.0714,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","potassium",2021-10-05 09:15:00,"7440-09-7","T",2970,"ug/l","E200.7",180,"ug/l",2000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","silver",2021-10-05 09:15:00,"7440-22-4","T",0.26,"ug/l","E200.8",0.042,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","sodium",2021-10-05 09:15:00,"7440-23-5","T",10000,"ug/l","E200.7",100,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","sulfate (as so4)",2021-10-05 09:15:00,"14808-79-8","T",16.1,"mg/l","E300.0",0.4,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","total dissolved solids (residue, filterable)",2021-10-05 09:15:00,"TDS","T",205,"mg/l","SM2540C",9,"mg/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","turbidity",2021-10-05 09:15:00,"TURB","T",23.6,"ntu","E180.1",0.06,"ntu",1,"","R","Precision error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10052021-W","R2110357","zinc",2021-10-05 09:15:00,"7440-66-6","T",5.3,"ug/l","E200.8",2.5,"ug/l",5,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","alkalinity, total (as caco3)",2021-10-27 08:30:00,"ALK","T",112,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","aluminum",2021-10-27 08:30:00,"7429-90-5","T",26.1,"ug/l","E200.8",7.6,"ug/l",10,"","R","Equipment Blank error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","arsenic",2021-10-27 08:30:00,"7440-38-2","T",1.4,"ug/l","E200.8",0.32,"ug/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","cadmium",2021-10-27 08:30:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","calcium",2021-10-27 08:30:00,"7440-70-2","T",40200,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","carbon, dissolved organic (doc)",2021-10-27 08:30:00,"DOC","D",8.1,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","chloride (as cl)",2021-10-27 08:30:00,"16887-00-6","T",18.3,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","chlorophyll a",2021-10-27 08:30:00,"479-61-8","T",2.23,"ug/l","SM10200H",NA,"ug/l",0.08,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","copper",2021-10-27 08:30:00,"7440-50-8","T",1.5,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","fluoride, undistilled",2021-10-27 08:30:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","R","Analyte was analyzed for but not detected ; Accuracy error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","hardness (as caco3)",2021-10-27 08:30:00,"HARD","T",134,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","iron",2021-10-27 08:30:00,"7439-89-6","T",1850,"ug/l","E200.7",20,"ug/l",100,"","R","Accuracy error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","lead",2021-10-27 08:30:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","magnesium",2021-10-27 08:30:00,"7439-95-4","T",8140,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","manganese",2021-10-27 08:30:00,"7439-96-5","T",138,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111198","mercury",2021-10-27 08:30:00,"7439-97-6","T",6.2,"ng/l","E1631E",0.3,"ng/l",1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nickel",2021-10-27 08:30:00,"7440-02-0","T",0.94,"ug/l","E200.8",0.46,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrate+nitrite as nitrogen",2021-10-27 08:30:00,"NO3NO2N","T",2.26,"mg/l","E353.2",0.008,"mg/l",0.01,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrogen",2021-10-27 08:30:00,"7727-37-9","T",3.12,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrogen, ammonia (as n)",2021-10-27 08:30:00,"7664-41-7","T",0.021,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrogen, kjeldahl, total",2021-10-27 08:30:00,"KN","T",0.86,"mg/l","E351.2",0.1,"mg/l",0.1,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrogen, nitrate (as n)",2021-10-27 08:30:00,"14797-55-8","T",2.26,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","nitrogen, nitrite",2021-10-27 08:30:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","orthophosphate as phosphorus, dissolved",2021-10-27 08:30:00,"PDORTHO","D",0.0126,"mg/l","E365.1",0.0049,"mg/l",0.005,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","phosphorus, total (as p)",2021-10-27 08:30:00,"7723-14-0","T",0.0917,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","potassium",2021-10-27 08:30:00,"7440-09-7","T",2930,"ug/l","E200.7",180,"ug/l",2000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","silver",2021-10-27 08:30:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","sodium",2021-10-27 08:30:00,"7440-23-5","T",10800,"ug/l","E200.7",100,"ug/l",1000,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","sulfate (as so4)",2021-10-27 08:30:00,"14808-79-8","T",14.4,"mg/l","E300.0",0.4,"mg/l",2,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","total dissolved solids (residue, filterable)",2021-10-27 08:30:00,"TDS","T",198,"mg/l","SM2540C",9,"mg/l",10,"","A","",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","turbidity",2021-10-27 08:30:00,"TURB","T",50.5,"ntu","E180.1",0.06,"ntu",1,"","R","Precision error",2022-02-17
"PWS","04-WCONT-0.5","N","04-WCONT-0.5-10272021-W","R2111196","zinc",2021-10-27 08:30:00,"7440-66-6","T",NA,"ug/l","E200.8",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","alkalinity, total (as caco3)",2021-05-26 09:45:00,"ALK","T",103,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","aluminum",2021-05-26 09:45:00,"7429-90-5","T",NA,"ug/l","E200.8",7.6,"ug/l",10,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","arsenic",2021-05-26 09:45:00,"7440-38-2","T",NA,"ug/l","E200.8",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","cadmium",2021-05-26 09:45:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","calcium",2021-05-26 09:45:00,"7440-70-2","T",35800,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","carbon, dissolved organic (doc)",2021-05-26 09:45:00,"DOC","D",2.1,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","chloride (as cl)",2021-05-26 09:45:00,"16887-00-6","T",29,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","chlorophyll a",2021-05-26 09:45:00,"479-61-8","T",1.74,"ug/l","SM10200H",NA,"ug/l",0.17,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","copper",2021-05-26 09:45:00,"7440-50-8","T",3,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","fluoride, undistilled",2021-05-26 09:45:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","R","Analyte was analyzed for but not detected ; Accuracy error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","hardness (as caco3)",2021-05-26 09:45:00,"HARD","T",118,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","iron",2021-05-26 09:45:00,"7439-89-6","T",29.6,"ug/l","E200.7",20,"ug/l",100,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","lead",2021-05-26 09:45:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","magnesium",2021-05-26 09:45:00,"7439-95-4","T",6890,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","manganese",2021-05-26 09:45:00,"7439-96-5","T",2.2,"ug/l","E200.7",1.7,"ug/l",10,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105210","mercury",2021-05-26 09:45:00,"7439-97-6","T",0.6,"ng/l","E1631E",0.3,"ng/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nickel",2021-05-26 09:45:00,"7440-02-0","T",0.54,"ug/l","E200.8",0.46,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrate+nitrite as nitrogen",2021-05-26 09:45:00,"NO3NO2N","T",0.269,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrogen",2021-05-26 09:45:00,"7727-37-9","T",0.46,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrogen, ammonia (as n)",2021-05-26 09:45:00,"7664-41-7","T",0.015,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrogen, kjeldahl, total",2021-05-26 09:45:00,"KN","T",0.19,"mg/l","E351.2",0.1,"mg/l",0.1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrogen, nitrate (as n)",2021-05-26 09:45:00,"14797-55-8","T",0.269,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","nitrogen, nitrite",2021-05-26 09:45:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","orthophosphate as phosphorus, dissolved",2021-05-26 09:45:00,"PDORTHO","D",NA,"mg/l","E365.1",0.0049,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","phosphorus, total (as p)",2021-05-26 09:45:00,"7723-14-0","T",NA,"mg/l","E365.1",0.0036,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","potassium",2021-05-26 09:45:00,"7440-09-7","T",896,"ug/l","E200.7",180,"ug/l",2000,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","silver",2021-05-26 09:45:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","sodium",2021-05-26 09:45:00,"7440-23-5","T",14100,"ug/l","E200.7",100,"ug/l",1000,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","sulfate (as so4)",2021-05-26 09:45:00,"14808-79-8","T",8.88,"mg/l","E300.0",0.04,"mg/l",0.2,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","total dissolved solids (residue, filterable)",2021-05-26 09:45:00,"TDS","T",171,"mg/l","SM2540C",9,"mg/l",10,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","turbidity",2021-05-26 09:45:00,"TURB","T",1.2,"ntu","E180.1",0.06,"ntu",1,"","R","Precision error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-05262021-W","R2105176","zinc",2021-05-26 09:45:00,"7440-66-6","T",NA,"ug/l","E200.8",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","alkalinity, total (as caco3)",2021-06-30 08:45:00,"ALK","T",115,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","aluminum",2021-06-30 08:45:00,"7429-90-5","T",NA,"ug/l","E200.8",7.6,"ug/l",10,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","arsenic",2021-06-30 08:45:00,"7440-38-2","T",0.47,"ug/l","E200.8",0.32,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","cadmium",2021-06-30 08:45:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","calcium",2021-06-30 08:45:00,"7440-70-2","T",39700,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","carbon, dissolved organic (doc)",2021-06-30 08:45:00,"DOC","D",2.7,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","chloride (as cl)",2021-06-30 08:45:00,"16887-00-6","T",27.6,"mg/l","E300.0",0.5,"mg/l",2,"","R","Accuracy error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","chlorophyll a",2021-06-30 08:45:00,"479-61-8","T",0.914,"ug/l","SM10200H",NA,"ug/l",0.043,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","copper",2021-06-30 08:45:00,"7440-50-8","T",1.5,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","fluoride, undistilled",2021-06-30 08:45:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","R","Analyte was analyzed for but not detected ; Accuracy error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","hardness (as caco3)",2021-06-30 08:45:00,"HARD","T",130,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","iron",2021-06-30 08:45:00,"7439-89-6","T",53.3,"ug/l","E200.7",20,"ug/l",100,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","lead",2021-06-30 08:45:00,"7439-92-1","T",0.39,"ug/l","E200.8",0.19,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","magnesium",2021-06-30 08:45:00,"7439-95-4","T",7590,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","manganese",2021-06-30 08:45:00,"7439-96-5","T",3.8,"ug/l","E200.7",1.7,"ug/l",10,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106525","mercury",2021-06-30 08:45:00,"7439-97-6","T",0.9,"ng/l","E1631E",0.3,"ng/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","nickel",2021-06-30 08:45:00,"7440-02-0","T",0.54,"ug/l","E200.8",0.46,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","nitrate+nitrite as nitrogen",2021-06-30 08:45:00,"NO3NO2N","T",0.313,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2022-02-17
"PWS","07-SXML-12.4","N","07-SXML-12.4-06302021-W","R2106524","nitrogen",2021-06-30 08:45:00,"7727-37-9","T",0.54,"mg/l","Calculation",NA,"mg/l",0.1,"","T","low confidence in value due to Equipment Blank error",2022-02-17
