"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","nitrogen",2021-10-19 11:30:00,"7727-37-9","T",1.78,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","nitrogen, ammonia (as n)",2021-10-19 11:30:00,"7664-41-7","T",0.013,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","nitrogen, kjeldahl, total",2021-10-19 11:30:00,"KN","T",0.24,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Equipment Blank error",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","nitrogen, nitrate (as n)",2021-10-19 11:30:00,"14797-55-8","T",1.54,"mg/l","Calculation",NA,"mg/l",0.01,"","R","calculated parameter_see components",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","nitrogen, nitrite",2021-10-19 11:30:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","orthophosphate as phosphorus, dissolved",2021-10-19 11:30:00,"PDORTHO","D",NA,"mg/l","E365.1",0.0049,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","phosphorus, total (as p)",2021-10-19 11:30:00,"7723-14-0","T",0.0102,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","potassium",2021-10-19 11:30:00,"7440-09-7","T",1500,"ug/l","E200.7",180,"ug/l",2000,"J","J","estimated value due to lab error",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","silver",2021-10-19 11:30:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","sodium",2021-10-19 11:30:00,"7440-23-5","T",20200,"ug/l","E200.7",100,"ug/l",1000,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","sulfate (as so4)",2021-10-19 11:30:00,"14808-79-8","T",13.4,"mg/l","E300.0",0.4,"mg/l",2,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","total dissolved solids (residue, filterable)",2021-10-19 11:30:00,"TDS","T",122,"mg/l","SM2540C",9,"mg/l",10,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","turbidity",2021-10-19 11:30:00,"TURB","T",1.9,"ntu","E180.1",0.06,"ntu",1,"","A","",2022-02-17
"ROUTINE-R1","17-CARM-9.0","N","17-CARM-9.0-10192021-W","R2110979","zinc",2021-10-19 11:30:00,"7440-66-6","D",7.7,"ug/l","E200.8",2.5,"ug/l",5,"N","R","lab error ; Accuracy error",2022-02-17
